sample_idx,mode,Nq,level,bpf,metric,value
0,CBR,7,,80,PESQ,1.4822674989700317
0,CBR,7,,80,STOI,0.8219804167747498
0,CBR,7,,80,ESTOI,0.6797329187393188
0,CBR,7,,80,ViSQOL-speech,3.604576008567526
0,CBR,7,,80,NISQA_overall_MOS,4.488651752471924
1,CBR,0,,10,SI-SDR,-2.922947645187378
1,CBR,0,,10,PESQ,1.3339215517044067
1,CBR,0,,10,STOI,0.7156344652175903
1,CBR,0,,10,ESTOI,0.5189036130905151
1,CBR,0,,10,ViSQOL-speech,2.9660009589182357
1,CBR,0,,10,NISQA_overall_MOS,4.058574199676514
1,CBR,1,,20,SI-SDR,1.4883146286010742
1,CBR,1,,20,PESQ,1.6797024011611938
1,CBR,1,,20,STOI,0.7788609266281128
1,CBR,1,,20,ESTOI,0.5961755514144897
1,CBR,1,,20,ViSQOL-speech,3.334084645987382
1,CBR,1,,20,NISQA_overall_MOS,4.146421432495117
1,CBR,2,,30,SI-SDR,3.1679606437683105
1,CBR,2,,30,PESQ,1.7737631797790527
1,CBR,2,,30,STOI,0.7935132384300232
1,CBR,2,,30,ESTOI,0.6247430443763733
1,CBR,2,,30,ViSQOL-speech,3.4724171731809084
1,CBR,2,,30,NISQA_overall_MOS,4.2503275871276855
1,CBR,3,,40,SI-SDR,4.9309773445129395
1,CBR,3,,40,PESQ,1.9054187536239624
1,CBR,3,,40,STOI,0.8068353533744812
1,CBR,3,,40,ESTOI,0.6360323429107666
1,CBR,3,,40,ViSQOL-speech,3.604811738307031
1,CBR,3,,40,NISQA_overall_MOS,4.425570011138916
1,CBR,4,,50,SI-SDR,5.920569896697998
1,CBR,4,,50,PESQ,1.9847791194915771
1,CBR,4,,50,STOI,0.8155020475387573
1,CBR,4,,50,ESTOI,0.6499102711677551
1,CBR,4,,50,ViSQOL-speech,3.6599851067609013
1,CBR,4,,50,NISQA_overall_MOS,4.282879829406738
1,CBR,5,,60,SI-SDR,6.3823466300964355
1,CBR,5,,60,PESQ,1.9654414653778076
1,CBR,5,,60,STOI,0.8182514309883118
1,CBR,5,,60,ESTOI,0.6577009558677673
1,CBR,5,,60,ViSQOL-speech,3.693723485761649
1,CBR,5,,60,NISQA_overall_MOS,4.330249786376953
1,CBR,6,,70,SI-SDR,6.790842533111572
1,CBR,6,,70,PESQ,1.9280006885528564
1,CBR,6,,70,STOI,0.8177449107170105
1,CBR,6,,70,ESTOI,0.6567020416259766
1,CBR,6,,70,ViSQOL-speech,3.7140804217255385
1,CBR,6,,70,NISQA_overall_MOS,4.336668014526367
1,CBR,7,,80,SI-SDR,7.255864143371582
1,CBR,7,,80,PESQ,1.947568655014038
1,CBR,7,,80,STOI,0.8177152276039124
1,CBR,7,,80,ESTOI,0.6600853800773621
1,CBR,7,,80,ViSQOL-speech,3.7191611802084847
1,CBR,7,,80,NISQA_overall_MOS,4.334826469421387
2,CBR,0,,10,SI-SDR,-5.14792013168335
2,CBR,0,,10,PESQ,1.194055438041687
2,CBR,0,,10,STOI,0.6557633280754089
2,CBR,0,,10,ESTOI,0.4005568325519562
2,CBR,0,,10,ViSQOL-speech,3.004672543322326
2,CBR,0,,10,NISQA_overall_MOS,3.6682755947113037
2,CBR,1,,20,SI-SDR,-1.293818473815918
2,CBR,1,,20,PESQ,1.2952104806900024
2,CBR,1,,20,STOI,0.7017860412597656
2,CBR,1,,20,ESTOI,0.45504525303840637
2,CBR,1,,20,ViSQOL-speech,3.1778787544224563
2,CBR,1,,20,NISQA_overall_MOS,3.7467334270477295
2,CBR,2,,30,SI-SDR,0.27476975321769714
2,CBR,2,,30,PESQ,1.3455052375793457
2,CBR,2,,30,STOI,0.7242972254753113
2,CBR,2,,30,ESTOI,0.47816774249076843
2,CBR,2,,30,ViSQOL-speech,3.327205578259338
2,CBR,2,,30,NISQA_overall_MOS,4.0469746589660645
2,CBR,3,,40,SI-SDR,1.3335106372833252
2,CBR,3,,40,PESQ,1.4099960327148438
2,CBR,3,,40,STOI,0.7367641925811768
2,CBR,3,,40,ESTOI,0.5042545795440674
2,CBR,3,,40,ViSQOL-speech,3.4572197583539714
2,CBR,3,,40,NISQA_overall_MOS,4.117482662200928
2,CBR,4,,50,SI-SDR,1.8009721040725708
2,CBR,4,,50,PESQ,1.432991862297058
2,CBR,4,,50,STOI,0.7329085469245911
2,CBR,4,,50,ESTOI,0.5146586298942566
2,CBR,4,,50,ViSQOL-speech,3.486410199359381
2,CBR,4,,50,NISQA_overall_MOS,3.9883363246917725
2,CBR,5,,60,SI-SDR,2.1141111850738525
2,CBR,5,,60,PESQ,1.4229538440704346
2,CBR,5,,60,STOI,0.7339340448379517
2,CBR,5,,60,ESTOI,0.5247799158096313
2,CBR,5,,60,ViSQOL-speech,3.519234799031116
2,CBR,5,,60,NISQA_overall_MOS,3.8678064346313477
2,CBR,6,,70,SI-SDR,2.407822847366333
2,CBR,6,,70,PESQ,1.434367299079895
2,CBR,6,,70,STOI,0.735920250415802
2,CBR,6,,70,ESTOI,0.5288566946983337
2,CBR,6,,70,ViSQOL-speech,3.531515235291821
2,CBR,6,,70,NISQA_overall_MOS,3.867946147918701
2,CBR,7,,80,SI-SDR,2.5693466663360596
2,CBR,7,,80,PESQ,1.4417102336883545
2,CBR,7,,80,STOI,0.7353710532188416
2,CBR,7,,80,ESTOI,0.5268333554267883
2,CBR,7,,80,ViSQOL-speech,3.490211667720904
2,CBR,7,,80,NISQA_overall_MOS,3.7433924674987793
3,CBR,0,,10,SI-SDR,-6.35955810546875
3,CBR,0,,10,PESQ,1.3239943981170654
3,CBR,0,,10,STOI,0.8045792579650879
3,CBR,0,,10,ESTOI,0.6337153911590576
3,CBR,0,,10,ViSQOL-speech,3.4813242699076894
3,CBR,0,,10,NISQA_overall_MOS,4.395604610443115
3,CBR,1,,20,SI-SDR,-1.2299721240997314
3,CBR,1,,20,PESQ,1.7268154621124268
3,CBR,1,,20,STOI,0.8782353401184082
3,CBR,1,,20,ESTOI,0.7425086498260498
3,CBR,1,,20,ViSQOL-speech,3.8133291879280256
3,CBR,1,,20,NISQA_overall_MOS,4.650508403778076
3,CBR,2,,30,SI-SDR,0.6893395185470581
3,CBR,2,,30,PESQ,1.8409626483917236
3,CBR,2,,30,STOI,0.8964093923568726
3,CBR,2,,30,ESTOI,0.7673072218894958
3,CBR,2,,30,ViSQOL-speech,3.9697428245193263
3,CBR,2,,30,NISQA_overall_MOS,4.428555488586426
3,CBR,3,,40,SI-SDR,3.1526246070861816
3,CBR,3,,40,PESQ,1.9569511413574219
3,CBR,3,,40,STOI,0.910389244556427
3,CBR,3,,40,ESTOI,0.7920282483100891
3,CBR,3,,40,ViSQOL-speech,4.040975378876888
3,CBR,3,,40,NISQA_overall_MOS,4.4665751457214355
3,CBR,4,,50,SI-SDR,3.956538200378418
3,CBR,4,,50,PESQ,1.9919838905334473
3,CBR,4,,50,STOI,0.9171252846717834
